권역,시군,읍면동,주용도,용도지역,건물유형,건축년도,규모,건폐율(%),거래유형,매도자,매수자,대지(평),연면적(평),거래금액(만원),대지평단가(만원),연면적평단가(만원),거래월,신규
남부,부천시,도당동,공장,일반공업,일반,1980,소형(~500평),40.8,중개거래,개인,법인,230.4,93.9,300000,1302.0,3195.0,2026-06,
남부,부천시,원미동,공장,준공업,집합,2021,소형(~500평),0,중개거래,개인,법인,0,25.4,39500,0,1553.6,2026-06,NEW
남부,부천시,원미동,공장,준공업,집합,2021,소형(~500평),0,중개거래,개인,개인,0,29.5,36000,0,1221.9,2026-06,
남부,부천시,춘의동,공장,준공업,집합,2018,소형(~500평),0,중개거래,개인,법인,0,27.3,34500,0,1262.7,2026-06,
남부,부천시,도당동,공장,일반공업,일반,2012,소형(~500평),271.5,중개거래,법인,법인,431.6,1171.6,1250000,2896.2,1066.9,2026-06,
남부,부천시,춘의동,공장,준공업,집합,2005,소형(~500평),0,중개거래,개인,개인,0,39.3,36000,0,916.0,2026-06,
남부,부천시,도당동,공장,일반공업,집합,2006,소형(~500평),0,중개거래,개인,개인,0,53.2,34000,0,638.9,2026-06,
남부,부천시,춘의동,공장,준공업,집합,2018,소형(~500평),0,직거래,개인,개인,0,36.0,46000,0,1278.5,2026-06,
남부,부천시,옥길동,공장,준주거,집합,2024,소형(~500평),0,중개거래,개인,개인,0,23.9,29300,0,1225.3,2025-07,
남부,부천시,옥길동,공장,준주거,집합,2022,소형(~500평),0,중개거래,개인,개인,0,9.9,10500,0,1062.1,2025-12,
남부,부천시,옥길동,공장,준주거,집합,2022,소형(~500평),0,중개거래,개인,개인,0,7.6,8700,0,1141.3,2025-09,
남부,부천시,옥길동,공장,준주거,집합,2022,소형(~500평),0,중개거래,개인,개인,0,9.9,14000,0,1416.2,2025-09,
남부,부천시,송내동,공장,제2종일반주거,일반,1991,소형(~500평),206.3,중개거래,개인,법인,186.0,383.7,315000,1693.8,821.0,2025-09,
남부,부천시,옥길동,공장,준주거,집합,2020,소형(~500평),0,직거래,개인,법인,0,12.9,15800,0,1224.9,2025-11,
남부,부천시,옥길동,공장,준주거,집합,2020,소형(~500평),0,직거래,개인,법인,0,12.0,14700,0,1229.6,2025-11,
남부,부천시,옥길동,창고시설,준주거,집합,2022,소형(~500평),0,중개거래,개인,개인,0,14.2,9700,0,683.1,2025-11,
남부,부천시,옥길동,공장,준주거,집합,2020,소형(~500평),0,중개거래,개인,개인,0,8.4,3800,0,454.5,2025-12,
남부,부천시,옥길동,공장,준주거,집합,2024,소형(~500평),0,중개거래,개인,개인,0,9.2,17000,0,1855.3,2026-01,
남부,부천시,옥길동,공장,준주거,집합,2022,소형(~500평),0,직거래,법인,개인,0,32.5,35000,0,1076.6,2026-02,
남부,부천시,옥길동,공장,준주거,집합,2020,소형(~500평),0,직거래,개인,개인,0,13.3,29000,0,2184.3,2026-03,
남부,부천시,옥길동,공장,준주거,집합,2020,소형(~500평),0,중개거래,개인,개인,0,11.6,12000,0,1030.9,2026-03,
남부,부천시,옥길동,공장,준주거,집합,2020,소형(~500평),0,중개거래,개인,개인,0,14.4,15000,0,1043.9,2026-03,
남부,부천시,옥길동,공장,준주거,집합,2020,소형(~500평),0,중개거래,개인,개인,0,12.1,12500,0,1035.6,2026-03,
남부,부천시,옥길동,공장,준주거,집합,2024,소형(~500평),0,중개거래,개인,법인,0,9.3,11000,0,1186.0,2026-04,
남부,부천시,옥길동,공장,준주거,집합,2022,소형(~500평),0,직거래,개인,개인,0,5.6,3184,0,564.4,2026-05,
남부,부천시,옥길동,공장,준주거,집합,2022,소형(~500평),0,직거래,개인,개인,0,6.6,3184,0,483.7,2026-05,
남부,부천시,송내동,공장,제3종일반주거,일반,1988,소형(~500평),73.1,직거래,개인,개인,109.9,80.3,70000,637.1,872.1,2026-05,
남부,부천시,옥길동,공장,준주거,집합,2020,소형(~500평),0,중개거래,개인,개인,0,12.9,10900,0,845.1,2026-05,
남부,부천시,옥길동,공장,준주거,집합,2024,소형(~500평),0,중개거래,개인,개인,0,9.2,18500,0,2019.0,2026-05,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,직거래,개인,법인,0,69.4,41000,0,591.0,2025-07,
남부,부천시,삼정동,공장,일반공업,집합,2022,소형(~500평),0,중개거래,개인,개인,0,32.4,15000,0,463.2,2025-07,
남부,부천시,삼정동,공장,근린상업,집합,2004,소형(~500평),0,직거래,개인,법인,0,50.3,38500,0,766.1,2025-08,
남부,부천시,삼정동,공장,근린상업,집합,2004,소형(~500평),0,중개거래,개인,개인,0,10.4,10800,0,1035.5,2025-08,
남부,부천시,삼정동,공장,근린상업,집합,2004,소형(~500평),0,중개거래,개인,법인,0,10.4,10500,0,1006.7,2025-08,
남부,부천시,삼정동,공장,일반공업,일반,1992,소형(~500평),324.6,직거래,개인,법인,172.1,558.5,312000,1813.0,558.6,2025-08,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,개인,법인,0,50.3,45000,0,894.5,2025-09,
남부,부천시,삼정동,공장,일반공업,일반,2003,소형(~500평),181.1,중개거래,법인,법인,360.0,652.0,550000,1527.8,843.5,2025-09,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,개인,법인,0,50.3,42000,0,834.9,2026-04,
남부,부천시,삼정동,공장,근린상업,집합,2000,소형(~500평),0,중개거래,개인,법인,0,101.9,82000,0,804.5,2025-09,
남부,부천시,내동,공장,일반공업,일반,2012,소형(~500평),203.8,중개거래,개인,개인,155.0,315.8,335000,2161.3,1060.6,2025-09,
남부,부천시,삼정동,공장,근린상업,집합,2004,소형(~500평),0,중개거래,개인,개인,0,50.3,39000,0,776.1,2025-10,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,개인,개인,0,50.7,41000,0,808.7,2026-01,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,개인,법인,0,50.3,44500,0,884.6,2025-10,
남부,부천시,삼정동,공장,근린상업,집합,2004,소형(~500평),0,중개거래,개인,개인,0,52.0,45000,0,865.6,2025-10,
남부,부천시,오정동,공장,일반공업,일반,2022,소형(~500평),210.6,중개거래,개인,개인,109.3,230.1,209000,1912.8,908.1,2025-11,
남부,부천시,오정동,공장,일반공업,일반,2008,소형(~500평),218.2,직거래,개인,법인,229.9,501.7,441000,1918.2,878.9,2025-11,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,법인,개인,0,53.9,42000,0,778.7,2025-11,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,법인,법인,0,46.3,38500,0,831.8,2025-11,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,개인,개인,0,50.3,40000,0,795.1,2025-11,
남부,부천시,삼정동,공장,근린상업,집합,2000,소형(~500평),0,중개거래,법인,개인,0,101.9,83500,0,819.2,2025-11,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,개인,법인,0,50.9,35700,0,700.9,2025-11,
남부,부천시,삼정동,공장,근린상업,집합,2004,소형(~500평),0,직거래,법인,법인,0,101.8,80000,0,785.8,2025-11,
남부,부천시,삼정동,공장,근린상업,집합,2004,소형(~500평),0,중개거래,개인,개인,0,102.0,80000,0,784.2,2025-12,
남부,부천시,삼정동,공장,근린상업,집합,2004,소형(~500평),0,중개거래,개인,법인,0,101.7,89000,0,874.8,2025-12,
남부,부천시,삼정동,공장,근린상업,집합,2004,소형(~500평),0,중개거래,개인,개인,0,10.4,11000,0,1054.6,2026-04,
남부,부천시,삼정동,공장,일반공업,일반,1983,소형(~500평),104.6,중개거래,개인,법인,176.3,184.4,229000,1298.7,1242.2,2026-01,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,개인,개인,0,54.1,43000,0,794.6,2026-02,
남부,부천시,삼정동,공장,일반공업,일반,2020,소형(~500평),349.5,중개거래,개인,법인,157.2,549.4,470000,2990.2,855.5,2026-02,
남부,부천시,내동,공장,일반공업,일반,1997,소형(~500평),115.3,중개거래,개인,법인,121.6,140.2,183000,1504.9,1305.7,2026-03,
남부,부천시,내동,공장,일반공업,일반,1996,소형(~500평),107.8,중개거래,법인,법인,111.9,120.7,229280,2048.5,1899.6,2026-03,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,법인,법인,0,50.3,35000,0,695.7,2026-03,
남부,부천시,내동,공장,일반공업,일반,1999,소형(~500평),115.8,중개거래,개인,법인,121.0,140.2,300000,2479.3,2140.5,2026-03,
남부,부천시,내동,공장,일반공업,일반,1996,소형(~500평),105.6,중개거래,개인,법인,114.3,120.7,251560,2200.0,2084.2,2026-03,
남부,부천시,내동,공장,일반공업,일반,1996,소형(~500평),106.7,중개거래,개인,법인,113.1,120.7,256000,2262.8,2121.0,2026-03,
남부,부천시,내동,공장,일반공업,일반,1997,소형(~500평),139.0,중개거래,개인,법인,119.2,165.6,331800,2783.9,2003.2,2026-03,
남부,부천시,삼정동,공장,근린상업,집합,2004,소형(~500평),0,중개거래,법인,법인,0,102.0,84000,0,823.5,2026-03,
남부,부천시,내동,공장,일반공업,일반,1996,소형(~500평),109.0,중개거래,개인,법인,110.7,120.7,220000,1987.1,1822.7,2026-03,
남부,부천시,내동,공장,일반공업,일반,1999,소형(~500평),120.1,중개거래,개인,법인,120.4,144.6,340000,2824.0,2352.0,2026-03,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,개인,법인,0,44.6,39800,0,891.5,2026-03,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,법인,법인,0,102.0,70000,0,686.6,2026-03,
남부,부천시,삼정동,공장,일반공업,일반,2018,소형(~500평),138.7,중개거래,개인,법인,103.2,143.1,203000,1968.0,1418.5,2026-04,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,개인,개인,0,54.1,42000,0,776.1,2026-04,
남부,부천시,내동,공장,일반공업,일반,2009,소형(~500평),74.6,중개거래,개인,법인,205.0,153.0,290000,1414.4,1895.1,2026-04,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,개인,법인,0,51.7,42000,0,811.9,2026-04,
남부,부천시,삼정동,공장,근린상업,집합,2000,소형(~500평),0,직거래,개인,개인,0,101.9,43500,0,426.8,2026-04,
남부,부천시,내동,공장,일반공업,일반,2003,소형(~500평),174.7,직거래,개인,개인,172.7,301.7,275000,1592.1,911.4,2026-04,
남부,부천시,삼정동,공장,일반공업,일반,2016,소형(~500평),290.5,중개거래,법인,개인,198.1,575.6,470000,2372.1,816.6,2026-05,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,법인,법인,0,50.3,38000,0,755.4,2026-05,
남부,부천시,삼정동,공장,근린상업,집합,2004,소형(~500평),0,중개거래,개인,개인,0,20.8,44700,0,2144.7,2026-05,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,개인,개인,0,49.8,50000,0,1003.2,2026-05,
남부,부천시,삼정동,공장,일반공업,집합,2007,소형(~500평),0,중개거래,개인,법인,0,50.3,37000,0,735.5,2026-05,
남부,부천시,삼정동,공장,일반공업,일반,2018,소형(~500평),223.0,중개거래,개인,개인,250.6,558.7,550000,2195.1,984.4,2026-05,
남부,부천시,삼정동,공장,일반공업,일반,2003,소형(~500평),242.4,중개거래,법인,개인,360.0,872.5,795000,2208.3,911.1,2026-06,
남부,부천시,내동,공장,일반공업,일반,1982,소형(~500평),68.0,중개거래,개인,개인,225.9,153.7,293700,1299.9,1911.5,2026-06,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,개인,0,15.8,19000,0,1199.1,2025-07,
남부,광명시,일직동,공장,준주거,집합,2021,소형(~500평),0,중개거래,개인,법인,0,22.0,39200,0,1785.4,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,중개거래,개인,법인,0,19.9,21300,0,1069.5,2025-07,
남부,광명시,일직동,공장,준주거,집합,2021,소형(~500평),0,중개거래,법인,법인,0,20.8,35000,0,1685.6,2025-07,
남부,광명시,일직동,공장,준주거,집합,,소형(~500평),0,중개거래,법인,법인,0,20.8,34000,0,1633.7,2025-07,
남부,광명시,소하동,공장,준주거,집합,2010,소형(~500평),0,중개거래,개인,법인,0,44.7,43000,0,961.6,2025-07,
남부,광명시,소하동,공장,준주거,집합,2010,소형(~500평),0,중개거래,개인,개인,0,51.4,43000,0,836.3,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,18.4,10308,0,559.6,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,18.3,10216,0,559.5,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,18.2,10172,0,559.6,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,16.9,9485,0,559.6,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,17.0,9491,0,559.6,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,19.2,10580,0,551.5,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,18.9,10665,0,565.5,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,19.0,10743,0,565.5,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,15.0,8668,0,577.6,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,19.5,11267,0,577.5,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,16.9,9787,0,577.4,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,17.0,9794,0,577.4,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,20.2,11495,0,568.8,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,21.1,11944,0,565.4,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,21.1,11934,0,565.5,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,19.2,11138,0,580.6,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,17.7,10549,0,595.3,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,18.4,10964,0,595.2,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,23.6,14312,0,607.3,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,23.5,14298,0,607.2,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,25.4,15428,0,607.3,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,21.1,12424,0,588.2,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,23.3,13703,0,588.3,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,21.6,13063,0,603.6,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,23.7,14679,0,619.3,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,15.0,9291,0,619.1,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,18.9,11675,0,619.0,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,16.9,10492,0,619.0,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,17.0,10502,0,619.2,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,23.6,14591,0,619.2,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,23.5,14581,0,619.2,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,25.4,15731,0,619.2,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,19.0,11754,0,618.7,2025-07,
남부,광명시,하안동,공장,일반상업,집합,2023,소형(~500평),0,직거래,법인,법인,0,18.2,11362,0,625.1,2025-07,
